"","year","pub.site","site","ppq","hum_dist","hdist.cont","sqrt.hdist.cont","island.side","region.3","region.full","DEM","year.site.ppq","area_2d","area_3d","rug","vrm","vrm.range","curv","pro.curv","pro.range","plan.curv","plan.range"
"121","2019","M3","34",3,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",1,"2019.34.3",16.0061,27.42212,1.71323,0.06227,0.822546346,-0.17006,253.54151,1049765.8125,253.37145,1159238.4375
"122","2019","VL3","5",1,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",1,"2019.5.1",16.00676,37.61888,2.35019,0.08341,0.783276284,6.67165,135.07258,1055387.8438,141.74423,934249.2501
"123","2019","VL3","5",2,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",1,"2019.5.2",16.02338,31.82561,1.9862,0.06876,0.824075185,12.99001,-9.98158,972294.1875,3.00843,937960.1251
"124","2019","VL3","5",3,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",1,"2019.5.3",16.01611,30.95609,1.93281,0.06695,0.729785472,-4.19426,22.86646,591184.875,18.6722,567113.7188
"125","2019","VL4","37",1,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",1,"2019.37.1",16.00458,29.84515,1.86479,0.06835,0.865032827,14.73712,274.16811,959635.0626,288.90523,1184693.1563
"126","2019","VL4","37",2,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",1,"2019.37.2",16.00275,30.41518,1.90062,0.060067,0.843860333,-0.38502,118.53327,948781.8438,118.14825,736469.6876
"127","2019","VL4","37",3,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",1,"2019.37.3",16.00956,33.6178,2.09986,0.07258,0.783710707,4.91253,82.97602,876515.8751,87.88855,1214056.9375
"128","2015","VH1","27",1,"Very High",7276,85.2994724485445,"Leeward","Leeward","North Lagoon",4,"2015.27.1",15.99876,20.95593,1.30985,0.05548,0.448701397,-6.38676,186.49252,43539.64258,180.10576,39991.50977
"129","2015","VH1","27",2,"Very High",7276,85.2994724485445,"Leeward","Leeward","North Lagoon",4,"2015.27.2",16.00535,20.90105,1.30588,0.05679,0.359999183,2.5259,127.40622,42244.55273,129.93211,34624.39942
"130","2015","VH1","27",3,"Very High",7276,85.2994724485445,"Leeward","Leeward","North Lagoon",4,"2015.27.3",16.00504,19.94797,1.24635,0.0522,0.487552834,6.27307,114.16787,36742.11524,120.44093,27867.16797
"131","2015","VH2","32",1,"Very High",4860.7457,69.7190483297069,"Leeward","Leeward","Mid Lagoon",4,"2015.32.1",16.0083,22.38176,1.39813,0.0671,0.394454036,15.40148,68.45186,56369.85938,83.85334,33826.93261
"132","2015","VH2","32",2,"Very High",4860.7457,69.7190483297069,"Leeward","Leeward","Mid Lagoon",4,"2015.32.2",16.0163,20.20312,1.26141,0.05461,0.409485159,-3.80342,91.89049,25092.98242,88.08707,19342.795409
"133","2015","VH2","32",3,"Very High",4860.7457,69.7190483297069,"Leeward","Leeward","Mid Lagoon",4,"2015.32.3",16.00447,19.93214,1.24541,0.05108,0.30288297,-4.94713,111.4921,23382.896489,106.54498,17433.237305
"134","2015","VH3","30",1,"Very High",5085.68478,71.3139872675761,"Leeward","Leeward","North Lagoon",4,"2015.30.1",16.00174,29.28003,1.8298,0.10312,0.620820771,40.42468,83.60409,76942.42579,124.02877,72499.60547
"135","2015","VH3","30",2,"Very High",5085.68478,71.3139872675761,"Leeward","Leeward","North Lagoon",4,"2015.30.2",15.99792,24.62222,1.53909,0.06989,0.476305019,0.99554,177.08075,58293.39649,178.0763,55511.19531
"136","2015","VH3","30",3,"Very High",5085.68478,71.3139872675761,"Leeward","Leeward","North Lagoon",4,"2015.30.3",16.01118,23.4503,1.46462,0.07524,0.49109474,-10.46232,172.07207,45169.61718,161.60974,39832.88867
"137","2015","M1","8",1,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",4,"2015.8.1",16.00881,21.60684,1.34968,0.06009,0.454963458,27.29702,54.48177,28181.41601,81.77878,28830.12793
"138","2015","M1","8",2,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",4,"2015.8.2",16.00972,24.51625,1.53134,0.08421,0.511686972,50.53597,21.04315,46666.87891,71.57912,51453.06836
"139","2015","M1","8",3,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",4,"2015.8.3",16.01384,22.16402,1.38405,0.05604,0.502768764,3.87034,59.29131,34407.84472,63.16165,33244.45118
"140","2015","M2","35",1,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",4,"2015.35.1",16.00591,21.87627,1.36676,0.06166,0.382091394,20.56268,71.16332,31788.50293,91.726,26491.50586
"141","2015","M2","35",2,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",4,"2015.35.2",16.00473,24.369,1.52261,0.0758,0.435092238,34.16878,81.31756,44211.20898,115.48634,45733.28906
"142","2015","M2","35",3,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",4,"2015.35.3",16.00504,24.88949,1.5551,0.07997,0.469603822,0.02856,68.07682,33863.66992,68.10538,37695.76074
"143","2015","M3","34",1,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",4,"2015.34.1",16.00784,23.2947,1.45521,0.06189,0.376405366,-11.3596,108.91739,42571.00195,97.55779,37200.30566
"144","2015","M3","34",2,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",4,"2015.34.2",16.0031,21.88141,1.36732,0.0584,0.403115271,30.8016,86.97223,28201.53711,117.77383,26009.82812
"145","2015","M3","34",3,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",4,"2015.34.3",16.00392,21.84607,1.36505,0.05584,0.382840254,9.19254,91.84439,40512.74414,101.03693,27660.38281
"146","2015","VL1","15",1,"Very Low",0,0,"Windward","Windward","Bay of Wrecks",4,"2015.15.1",15.98005,25.01729,1.56553,0.08712,0.564946874,-34.91796,6.37322,63412.95117,-28.54474,49011.86914
"147","2015","VL1","15",2,"Very Low",0,0,"Windward","Windward","Bay of Wrecks",4,"2015.15.2",16.00737,29.89809,1.86777,0.11756,0.669786485,-7.19439,-75.23976,83492.07422,-82.43415,90504.95703
"148","2015","VL1","15",3,"Very Low",0,0,"Windward","Windward","Bay of Wrecks",4,"2015.15.3",16.00391,29.44645,1.83995,0.11907,0.568938699,-7.23555,-6.90203,47654.21094,-14.13758,43095.88281
"149","2015","VL3","19",1,"Very Low",0,0,"Windward","Windward","Bay of Wrecks",4,"2015.19.1",16.00236,28.35396,1.77186,0.11014,0.550377867,-6.94157,38.75873,51742.46289,31.81716,49430.22265
"150","2015","VL3","19",2,"Very Low",0,0,"Windward","Windward","Bay of Wrecks",4,"2015.19.2",16.00487,24.07325,1.50412,0.07921,0.509927393,-1.50456,5.6525,62253.54688,4.14794,43205.91016
"151","2015","VL3","5",1,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",4,"2015.5.1",16.00663,26.02088,1.62563,0.08979,0.533592599,10.1069,20.90713,44422.65039,31.01402,33629.66211
"152","2015","VL3","5",2,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",4,"2015.5.2",16.02239,26.54519,1.65676,0.08956,0.688197384,-10.75353,-14.80893,66970.375,-25.56246,73399.08789
"153","2015","VL3","5",3,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",4,"2015.5.3",16.01333,23.19062,1.44821,0.07043,0.435554262,17.05237,-28.5853,26322.26172,-11.53293,23614.83106
"154","2016a","VH1","27",1,"Very High",7276,85.2994724485445,"Leeward","Leeward","North Lagoon",4,"2016a.27.1",15.99872,19.85829,1.24124,0.04482,0.449476915,1.73851,126.93345,31340.7207,128.67196,24162.58105
"155","2016a","VH1","27",2,"Very High",7276,85.2994724485445,"Leeward","Leeward","North Lagoon",4,"2016a.27.2",16.00613,19.12874,1.19509,0.03456,0.328337927,-6.17462,105.25283,23302.18457,99.07821,18631.688477
"156","2016a","VH1","27",3,"Very High",7276,85.2994724485445,"Leeward","Leeward","North Lagoon",4,"2016a.27.3",16.00602,17.68825,1.1051,0.0258,0.398927539,-0.9535,134.5002,32045.28614,133.5467,21572.603513
"157","2016a","VH2","32",1,"Very High",4860.7457,69.7190483297069,"Leeward","Leeward","Mid Lagoon",4,"2016a.32.1",16.010175,22.873109,1.42866,0.067424978,0.406407121,4.195812307,58.14595409,39103.98828,62.34176455,36884.61719
"158","2016a","VH2","32",2,"Very High",4860.7457,69.7190483297069,"Leeward","Leeward","Mid Lagoon",4,"2016a.32.2",16.017657,19.561199,1.22123,0.042263159,0.374080443,-3.84316348,103.9375524,19121.105467,100.0943887,16650.913086
"159","2016a","VH2","32",3,"Very High",4860.7457,69.7190483297069,"Leeward","Leeward","Mid Lagoon",4,"2016a.32.3",16.006488,19.282586,1.20467,0.036587291,0.258621606,-8.290587004,93.83307458,19069.466793,85.54248695,13467.415039
"160","2016a","VH3","30",1,"Very High",5085.68478,71.3139872675761,"Leeward","Leeward","North Lagoon",4,"2016a.30.1",16.0047,26.35106,1.64646,0.07743,0.613784694,17.66709,112.07547,68572.21094,129.74256,54610.4375
"161","2016a","VH3","30",2,"Very High",5085.68478,71.3139872675761,"Leeward","Leeward","North Lagoon",4,"2016a.30.2",15.99734,21.02927,1.31455,0.06457,0.359854711,0,144.77938,36599.31055,144.77938,22826.31934
"162","2016a","VH3","30",3,"Very High",5085.68478,71.3139872675761,"Leeward","Leeward","North Lagoon",4,"2016a.30.3",16.012648,22.915536,1.43109,0.063616577,0.387803723,6.153412857,135.1208745,32481.32617,141.2742891,24993.22656
"163","2016a","M1","8",1,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",4,"2016a.8.1",16.01002,20.69339,1.29253,0.04834,0.501135696,27.73193,47.43209,25187.07324,75.16402,22568.763185
"164","2016a","M1","8",2,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",4,"2016a.8.2",16.01073,23.09919,1.44273,0.06645,0.437603069,36.30308,65.34596,43535.68554,101.64904,29113.70801
"165","2016a","M1","8",3,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",4,"2016a.8.3",16.01619,22.63555,1.41329,0.05309,0.418854634,5.22408,48.55045,27498.85059,53.77453,25195.13282
"166","2016a","M2","35",1,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",4,"2016a.35.1",16.005977,21.583612,1.34847,0.054110403,0.326337776,14.3448255,48.99212384,37340.38867,63.33694926,26623.09473
"167","2016a","M2","35",2,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",4,"2016a.35.2",16.007363,22.761886,1.42196,0.063341291,0.469321259,25.58989919,88.31406739,42895.79883,113.9039645,36386.18164
"168","2016a","M3","34",1,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",4,"2016a.34.1",16.007976,22.056116,1.37782,0.054696799,0.337061147,-8.55790155,124.0001946,30337.96386,115.4422919,25256.32422
"169","2016a","M3","34",2,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",4,"2016a.34.2",16.003706,21.471761,1.34167,0.054733832,0.367946322,21.90422315,91.42315213,28322.35352,113.3273764,31913.29394
"170","2016a","M3","34",3,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",4,"2016a.34.3",16.004702,21.397877,1.33697,0.05202665,0.310835319,2.714201138,83.12843229,45999.63672,85.84263363,23781.93359
"171","2016a","VL1","15",1,"Very Low",0,0,"Windward","Windward","Bay of Wrecks",4,"2016a.15.1",15.98617,24.00045,1.50133,0.07476,0.558465652,-18.8167,32.67559,59307.4043,13.8589,38747.95214
"172","2016a","VL3","5",1,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",4,"2016a.5.1",16.00809,27.26659,1.7033,0.097,0.611750042,3.79455,66.75938,50716.86914,70.55392,61070.45704
"173","2016a","VL3","5",2,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",4,"2016a.5.2",16.02436,24.70054,1.54144,0.07879,0.563694446,1.82405,35.12021,45461.18555,36.94426,44263.65234
"174","2016a","VL3","5",3,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",4,"2016a.5.3",16.01381,24.91003,1.55553,0.0829,0.555347904,-8.77502,12.10083,44562.73437,3.3258,42961.63477
"175","2016b","VH1","27",1,"Very High",7276,85.2994724485445,"Leeward","Leeward","North Lagoon",4,"2016b.27.1",15.99962,19.93773,1.24614,0.04194,0.368826274,-3.26648,106.58177,27299.82032,103.31529,21244.152344
"176","2016b","VH1","27",2,"Very High",7276,85.2994724485445,"Leeward","Leeward","North Lagoon",4,"2016b.27.2",16.00517,19.30737,1.20632,0.03503,0.338836416,-2.34445,73.36236,28770.90918,71.01791,18906.136719
"177","2016b","VH1","27",3,"Very High",7276,85.2994724485445,"Leeward","Leeward","North Lagoon",4,"2016b.27.3",16.00472,17.91197,1.11917,0.02587,0.399577923,2.4713,120.72383,30867.27539,123.19513,25341.597164
"178","2016b","VH2","32",1,"Very High",4860.7457,69.7190483297069,"Leeward","Leeward","Mid Lagoon",4,"2016b.32.1",16.00932,21.82516,1.36328,0.06148,0.435134174,8.21076,83.68258,39310.7793,91.89335,44988.99219
"179","2016b","VH2","32",2,"Very High",4860.7457,69.7190483297069,"Leeward","Leeward","Mid Lagoon",4,"2016b.32.2",16.01919,19.67002,1.2279,0.04653,0.329021806,-3.35416,103.67982,19616.121098,100.32566,20284.436526
"180","2016b","VH2","32",3,"Very High",4860.7457,69.7190483297069,"Leeward","Leeward","Mid Lagoon",4,"2016b.32.3",16.00698,19.01331,1.18781,0.03985,0.314695061,4.40578,104.51998,18019.737793,108.92577,14425.958008
"181","2016b","VH3","30",1,"Very High",5085.68478,71.3139872675761,"Leeward","Leeward","North Lagoon",4,"2016b.30.1",16.00681,26.32504,1.64462,0.07894,0.729976558,1.5642,165.19721,88162.92188,166.76142,63632.55469
"182","2016b","VH3","30",2,"Very High",5085.68478,71.3139872675761,"Leeward","Leeward","North Lagoon",4,"2016b.30.2",15.99858,22.26734,1.39183,0.06595,0.38397537,-4.66415,175.30833,39794.6211,170.64418,32538.37012
"183","2016b","VH3","30",3,"Very High",5085.68478,71.3139872675761,"Leeward","Leeward","North Lagoon",4,"2016b.30.3",16.01256,22.6273,1.4131,0.06752,0.4417781,-9.33302,164.54696,29636.71973,155.21395,39700.47265
"184","2016b","M1","8",1,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",4,"2016b.8.1",16.01289,22.1689,1.38444,0.06003,0.466277199,1.71387,90.10641,30109.98242,91.82029,22082.21777
"185","2016b","M1","8",2,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",4,"2016b.8.2",16.00826,22.96511,1.43458,0.06335,0.454127609,44.21811,54.22527,30222.40137,98.44337,28530.38379
"186","2016b","M1","8",3,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",4,"2016b.8.3",16.01748,22.59759,1.41081,0.05465,0.427991921,8.55741,37.55116,31146.51758,46.10856,23354.37598
"187","2016b","M2","35",1,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",4,"2016b.35.1",16.00581,21.15841,1.32192,0.05187,0.325977991,20.03932,63.70462,24015.68359,83.74393,18686.224613
"188","2016b","M2","35",2,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",4,"2016b.35.2",16.00442,22.75343,1.4217,0.05968,0.380333858,27.3919,71.5332,30903.38085,98.9251,19093.555662
"189","2016b","M2","35",3,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",4,"2016b.35.3",16.00582,24.80828,1.54995,0.07453,0.481089153,12.28333,61.82729,54892.10156,74.11062,38763.05664
"190","2016b","M3","34",1,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",4,"2016b.34.1",16.00776,21.84488,1.36464,0.05625,0.45771155,-3.32374,113.00083,39796.32813,95.13082,35092.11425
"191","2016b","M3","34",2,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",4,"2016b.34.2",16.0048,21.29631,1.33062,0.0518,0.331038209,22.64778,66.60504,24170.99024,89.25281,24355.033207
"192","2016b","M3","34",3,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",4,"2016b.34.3",16.00619,21.33554,1.33296,0.04461,0.357991148,11.22435,46.24166,31936.19629,57.46602,21923.403318
"193","2016b","VL1","15",1,"Very Low",0,0,"Windward","Windward","Bay of Wrecks",4,"2016b.15.1",15.97978,24.87036,1.55637,0.07809,0.509349492,-18.77422,103.75643,62066.72851,84.98221,40714.5918
"194","2016b","VL1","15",2,"Very Low",0,0,"Windward","Windward","Bay of Wrecks",4,"2016b.15.2",16.00753,28.16022,1.75919,0.0918,0.648215894,11.75085,13.1016,72146.94531,24.85245,82822.14648
"195","2016b","VL1","15",3,"Very Low",0,0,"Windward","Windward","Bay of Wrecks",4,"2016b.15.3",16.00741,29.77704,1.8602,0.11876,0.616222261,-13.09027,22.16146,52932.67968,9.07119,55737.0664
"196","2016b","VL3","19",1,"Very Low",0,0,"Windward","Windward","Bay of Wrecks",4,"2016b.19.1",16.00101,23.01497,1.43834,0.07401,0.534422364,-3.83769,40.22893,38119.23828,36.39124,36549.77832
"197","2016b","VL3","19",2,"Very Low",0,0,"Windward","Windward","Bay of Wrecks",4,"2016b.19.2",16.00523,22.49624,1.40556,0.06991,0.430672977,-3.84404,84.96325,31936.208,81.11921,27263.72071
"198","2016b","VL3","5",1,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",4,"2016b.5.1",16.00811,26.29244,1.64244,0.08778,0.559417728,-2.53925,55.86532,39649.57617,53.32607,45272.86914
"199","2016b","VL3","5",2,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",4,"2016b.5.2",16.02397,22.61433,1.41128,0.05887,0.484142601,-1.51877,3.93167,29456.92676,2.41291,30989.20606
"200","2016b","VL3","5",3,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",4,"2016b.5.3",16.01407,23.46195,1.46508,0.07171,0.465165346,7.05823,33.47754,45072.21484,40.53578,40727.87109
"201","2017","VH1","27",1,"Very High",7276,85.2994724485445,"Leeward","Leeward","North Lagoon",4,"2017.27.1",15.99916,19.91909,1.24501,0.04598,0.337770012,3.18772,95.3302,33951.31641,98.51792,26472.7334
"202","2017","VH1","27",2,"Very High",7276,85.2994724485445,"Leeward","Leeward","North Lagoon",4,"2017.27.2",16.00492,19.72693,1.23255,0.0441,0.399893885,-10.81981,127.4598,28025.18164,116.63999,23524.96582
"203","2017","VH1","27",3,"Very High",7276,85.2994724485445,"Leeward","Leeward","North Lagoon",4,"2017.27.3",16.00605,18.22267,1.13849,0.0325,0.472588546,-1.75374,148.55882,37878.46484,146.80508,36341.09082
"204","2017","VH2","32",1,"Very High",4860.7457,69.7190483297069,"Leeward","Leeward","Mid Lagoon",4,"2017.32.1",16.011,21.74698,1.35825,0.05749,0.361405932,13.56684,102.05312,40345.39648,115.61996,27575.48633
"205","2017","VH2","32",2,"Very High",4860.7457,69.7190483297069,"Leeward","Leeward","Mid Lagoon",4,"2017.32.2",16.01346,19.79297,1.23602,0.04989,0.38919882,3.73814,119.47637,21312.73828,123.21451,16109.137696
"206","2017","VH2","32",3,"Very High",4860.7457,69.7190483297069,"Leeward","Leeward","Mid Lagoon",4,"2017.32.3",16.00488,19.49946,1.21835,0.04612,0.333253126,3.3121,94.96504,23348.77051,98.27713,18120.530274
"207","2017","VH3","30",1,"Very High",5085.68478,71.3139872675761,"Leeward","Leeward","North Lagoon",4,"2017.30.1",16.00278,26.85376,1.67807,0.06709,0.583562943,16.99038,59.14376,58356.58398,76.13414,44290.7168
"208","2017","VH3","30",2,"Very High",5085.68478,71.3139872675761,"Leeward","Leeward","North Lagoon",4,"2017.30.2",16.00015,23.27961,1.45496,0.07424,0.426089638,-4.33843,161.35702,42688.98828,157.01858,34332.2832
"209","2017","VH3","30",3,"Very High",5085.68478,71.3139872675761,"Leeward","Leeward","North Lagoon",4,"2017.30.3",16.01308,23.0648,1.44037,0.06961,0.446282381,8.65576,117.31763,45510.43359,125.97339,34666.09864
"210","2017","M1","8",1,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",4,"2017.8.1",16.00906,23.03971,1.43917,0.06773,0.421789952,21.58474,46.10992,30635.94531,67.69465,29274.28711
"211","2017","M1","8",2,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",4,"2017.8.2",16.00633,22.92801,1.43243,0.05422,0.58290449,20.58844,-14.72904,44274.51172,5.8594,31431.22754
"212","2017","M1","8",3,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",4,"2017.8.3",16.01648,21.64992,1.35173,0.05264,0.522282378,2.67457,67.67158,44616.27929,70.34615,25453.91894
"213","2017","M2","35",1,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",4,"2017.35.1",16.00533,21.59633,1.34932,0.06085,0.377226781,17.06246,75.45459,27378.10645,92.51705,22119.917
"214","2017","M2","35",2,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",4,"2017.35.2",16.00509,22.9289,1.4326,0.06797,0.372720585,11.07025,109.22905,35050.7666,120.29929,50168.51758
"215","2017","M2","35",3,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",4,"2017.35.3",16.00465,23.59294,1.47413,0.06824,0.479194585,27.40505,39.16386,35554.75586,66.5689,27454.08985
"216","2017","M3","34",1,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",4,"2017.34.1",16.00947,20.93051,1.30738,0.04566,0.329197368,-11.23639,104.504,30469.29297,93.26761,21426.171871
"217","2017","M3","34",2,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",4,"2017.34.2",16.00545,20.79294,1.29912,0.05061,0.335572851,16.14764,75.3204,21791.751951,91.46804,18916.562502
"218","2017","M3","34",3,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",4,"2017.34.3",16.00539,20.07767,1.25443,0.03528,0.289129761,8.08799,49.05084,36771.0625,57.13883,23997.879394
"219","2017","VL1","15",1,"Very Low",0,0,"Windward","Windward","Bay of Wrecks",4,"2017.15.1",15.97992,25.74505,1.61109,0.07982,0.467043257,3.01563,96.16144,36773.02149,99.17707,35936.24316
"220","2017","VL1","15",2,"Very Low",0,0,"Windward","Windward","Bay of Wrecks",4,"2017.15.2",16.00776,25.91718,1.61904,0.08536,0.549008187,-19.75416,67.89907,55832.4375,48.14491,48357.21875
"221","2017","VL1","15",3,"Very Low",0,0,"Windward","Windward","Bay of Wrecks",4,"2017.15.3",16.00493,29.2153,1.82539,0.11623,0.610578639,10.97636,24.69134,60257.62304,35.6677,43612.14843
"222","2017","VL3","19",1,"Very Low",0,0,"Windward","Windward","Bay of Wrecks",4,"2017.19.1",16.00482,22.61956,1.4133,0.07359,0.467777933,-12.21326,61.50754,30213.93652,49.29428,30209.69922
"223","2017","VL3","19",2,"Very Low",0,0,"Windward","Windward","Bay of Wrecks",4,"2017.19.2",16.00368,24.09181,1.50539,0.08814,0.438509289,0.04061,105.00776,38145.57031,105.04837,31814.5166
"224","2017","VL3","19",3,"Very Low",0,0,"Windward","Windward","Bay of Wrecks",4,"2017.19.3",16.00214,23.85145,1.49052,0.07429,0.565337848,-12.86725,74.28276,72281.39844,61.4155,48379.54297
"225","2017","VL3","5",1,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",4,"2017.5.1",16.0064,24.96839,1.5599,0.07357,0.581420265,-17.04272,57.97883,32833.5,40.93611,27537.23633
"226","2017","VL3","5",2,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",4,"2017.5.2",16.02332,21.87294,1.36507,0.05594,0.585922743,-4.96558,21.69055,40354.31055,16.72497,31198.3877
"227","2017","VL3","5",3,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",4,"2017.5.3",16.01441,23.23256,1.45073,0.06957,0.484974685,11.35182,39.97203,34665.48926,51.32385,37790.30664
"228","2017","VL4","37",1,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",4,"2017.37.1",16.00379,22.70444,1.41869,0.06021,0.415860022,-24.1376,145.81675,64345.9961,121.67915,44150.99609
"229","2017","VL4","37",2,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",4,"2017.37.2",16.00322,20.91945,1.3072,0.04641,0.516637613,3.3009,81.36217,25159.01563,84.66307,19196.771482
"230","2017","VL4","37",3,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",4,"2017.37.3",16.00538,29.73528,1.857830305,0.0481664,0.470357276,-9.831686,193.7025676,62004.59961,183.84088,56791.25977
"231","2019","VH1","27",1,"Very High",7276,85.2994724485445,"Leeward","Leeward","North Lagoon",4,"2019.27.1",15.99812,20.20562,1.263,0.05322,0.358652944,3.86733,117.97091,28339.77929,121.83824,22810.234373
"232","2019","VH1","27",2,"Very High",7276,85.2994724485445,"Leeward","Leeward","North Lagoon",4,"2019.27.2",16.00581,20.50574,1.28114,0.05089,0.327954549,18.9854,102.02179,23019.90332,121.00719,21948.3125
"233","2019","VH1","27",3,"Very High",7276,85.2994724485445,"Leeward","Leeward","North Lagoon",4,"2019.27.3",16.00719,18.10429,1.13101,0.02831,0.363244546,1.61358,135.67558,22337.44922,137.28916,14810.794925
"234","2019","VH2","32",1,"Very High",4860.7457,69.7190483297069,"Leeward","Leeward","Mid Lagoon",4,"2019.32.1",16.01162,23.06049,1.44023,0.07674,0.475048553,2.83352,87.76458,39431.92969,90.5981,33866.6543
"235","2019","VH2","32",2,"Very High",4860.7457,69.7190483297069,"Leeward","Leeward","Mid Lagoon",4,"2019.32.2",16.01488,20.99993,1.31128,0.06261,0.435182714,6.75104,181.34484,27187.04004,188.09588,25768.9248
"236","2019","VH2","32",3,"Very High",4860.7457,69.7190483297069,"Leeward","Leeward","Mid Lagoon",4,"2019.32.3",16.00661,21.43967,1.33943,0.0619,0.625623842,-0.78236,144.21161,41453.20508,143.42925,42835.17774
"237","2019","VH3","30",1,"Very High",5085.68478,71.3139872675761,"Leeward","Leeward","North Lagoon",4,"2019.30.1",16.00415,23.35126,1.45908,0.07354,0.492804503,11.29837,178.64002,44108.02344,189.93839,40142.26757
"238","2019","VH3","30",2,"Very High",5085.68478,71.3139872675761,"Leeward","Leeward","North Lagoon",4,"2019.30.2",15.9991,21.37666,1.33612,0.06505,0.389069955,-4.22947,235.09419,34836.0293,230.86472,26337.41015
"239","2019","VH3","30",3,"Very High",5085.68478,71.3139872675761,"Leeward","Leeward","North Lagoon",4,"2019.30.3",16.01165,23.69937,1.48013,0.07763,0.483838833,-0.64881,164.96217,41445.91601,164.31337,37029.13672
"240","2019","M1","8",1,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",4,"2019.8.1",16.01205,22.26469,1.3905,0.06791,0.495043786,23.98813,64.78384,33104.57618,88.77198,26737.76563
"241","2019","M1","8",2,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",4,"2019.8.2",16.01,22.56593,1.40949,0.06522,0.59398313,46.02012,18.01632,36002.83203,64.03643,33033.63184
"242","2019","M1","8",3,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",4,"2019.8.3",16.01658,21.46886,1.34041,0.0508,0.452833507,0.84507,88.63689,41716.61133,89.48196,26701.09473
"243","2019","M2","35",1,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",4,"2019.35.1",16.00657,21.98006,1.37319,0.06225,0.431586322,12.90269,90.38872,30908.85743,103.29141,29585.74219
