"year","hum_dist","site","ppq","year.site.ppq","Dead_Branching","Dead_Columnar","Dead_Foliose","Dead_Massive","Dead_Tabulate","Live_Branching","Live_Columnar","Live_Encrusting","Live_Enrusting_Columnar","Live_Foliose","Live_FreeLiving","Live_Massive","Live_Massive_Grooved","Live_Porites","Live_SubMassive","Live_Tabulate","Macroalgae","NonCoral_Encrusting","NonCoral_Massive","NonCoral_SubMassive","Rubble","Sand","SoftCoral_Nodular","SoftCoral_Plating"
2015,"Medium",8,1,"8.1",4.50291434460431,0.896499527293892,0.0335158682776428,45.5320875103816,0,2.39052804600115,0.223597294105615,9.25905830649712,0.158619715647078,3.63272552314537,0.638206316642289,7.59700714784581,3.73344794994398,6.80246004475193,2.67936515151383,0,0.0766656755926184,0.0113446968443511,0.120477308920528,0.14522710434761,7.42600004720193,0.273290437850354,1.43061809429822,2.43634388829276
2015,"Medium",34,1,"34.1",3.76367399465227,0.584026348116608,0,41.9972080770875,0,4.3018012700076,0.464774960244332,14.9139504822214,0,0.622335957975738,0.2818095628232,7.6410899892923,2.90517768775363,11.5462340710291,2.12945337502478,0,1.51570006892357,0,0.00109937898829399,0,2.71544736167158,0.465861846289577,0.0232681064283813,4.1270874614702
2015,"Medium",35,1,"35.1",1.69013030397931,0,0,40.8826978063309,0,4.24969930547734,0.198286898652343,14.4378475838454,0,0.991671887784359,0.278851102969312,9.1767663979798,2.76462789127006,13.0926015434767,0.996007461434791,0,0.133546913437024,0,0,0,8.61936405880662,2.487900844556,0,0
2015,"Very High",27,3,"27.3",0.0865606910070535,0,0,0.0144163759041609,0,0.0248868230203488,0,0.258483309845067,0,0,0.0504479503272499,0.16697772073663,0,0.151069134420562,0,0,0.0423188375393687,0,0,0,96.4000142852612,2.80482487193838,0,0
2015,"Very High",30,1,"30.1",1.21876588473396,0.083455617779773,0,33.3177359443746,0,3.96281635825143,0,11.2437875645627,0.311820649200675,0.440599144811253,0.191607796110198,3.4321966871596,1.32603648963714,18.504457572872,0.940388755124536,1.07888956761012,0.0592342315587031,0,0,0,20.6893841678166,3.10089389044606,0,0.0979296779505981
2015,"Very High",32,1,"32.1",0.472990273896213,0,0,0,0,1.21239129822331,0.0491180765953396,1.57350254988596,0,0.645262729237212,0.26281263112287,0.47948687820235,0,0.479917902911122,0.00127433392158836,0,0.294927095293879,0,0,0.025886469465991,90.5479092396893,3.95452052155489,0,0
2015,"Very Low",19,1,"19.1",20.8891423268441,0,0.253856602730444,42.2953643161234,4.31454999422954,19.3744881331239,0,3.06116308901127,0,1.72608368313832,0.0171957902555981,0.11869594174976,0,2.06701271944862,4.35180337413647,1.2418147382294,0.0053361936330962,0.079736729451921,0,0.123376046001738,0.0803803218924467,0,0,0
