"","year","hum_dist","region","site","site.ppq","year.site.ppq","Dead_Branching","Dead_Columnar","Dead_Foliose","Dead_Massive","Dead_SoftCoral","Dead_Tabulate","Live_Branching","Live_Columnar","Live_Digitate","Live_Encrusting","Live_Encrusting_Columnar","Live_Foliose","Live_FreeLiving","Live_Massive","Live_Massive_Grooved","Live_Porites","Live_SubMassive","Live_Tabulate","Macroalgae","NonCoral_Branching","NonCoral_Encrusting","NonCoral_Massive","NonCoral_SubMassive","Rubble","Sand","SoftCoral_Nodular","SoftCoral_Plating"
"32","2017","Very High","N.Lagoon","30","30.3","2017.30.3",0.0253258726589197,0,0,0.500212166233165,0,0,0,0,0,0.00223100834320684,0,0,0,0.00414478211261615,0,0.079314326194702,0.0616823286666337,0,0.084179692903194,0,0,0,0,0.24137666815896,0.00153315472860301,0,0
"33","2017","Very High","N.Lagoon","32","32.1","2017.32.1",0.00421468962430187,0,0,0.414110018097908,0,0,0.000319001309250104,0,0,0,0,0,0.000396448153260083,0.000163734083397302,0,0,0,0,0.00462470965215534,0,0,0,0,0.537431354641177,0.0383671914250655,0.000372853013485338,0
"34","2017","Very High","N.Lagoon","32","32.2","2017.32.2",0.0135425867797425,0,0,0.373210944284753,0,0,0.000113574486287738,0,0,0.00087431749944321,0,0,4.28948169761826e-05,0.00184647514182918,0,0,0,0,0,0,0,0,0,0.610197190657971,0.000172016332997647,0,0
"35","2017","Very High","N.Lagoon","32","32.3","2017.32.3",0.00320510217176943,0,0,0.319858050299698,0,0,0.00121611190828727,0,0,0.000331831604239297,0,5.4482613236051e-05,0,0.000152701269207464,0,0,0,0,0.00464226853605343,0,0,0.000236924391503561,0,0.505202777163738,0.165099750042268,0,0
"36","2017","Medium","S.Lagoon","8","8.1","2017.8.1",0.0342878452225943,0,0,0.636819162655135,0,0,0.00133205863806452,0,0,0.0140373057622702,0,0,0.00246766595529842,0.0373233148365097,0,0.0256743449254188,0.00846764534196428,0,0.0356191542848719,0,0,0.0008633239126232,0,0.199518584950829,0.00358959351442043,0,0
"37","2017","Medium","S.Lagoon","8","8.2","2017.8.2",0.068210625078278,0,0,0.319505316974245,0,0.00350567053343399,0.000383480540345882,0,0,0.021351726739975,0,0,0.00212485324326528,0.1015748063467,0.00344514070062813,0.0244238812365951,0.0294055676826912,0,0.426068930923842,0,0,0,0,0,0,0,0
"38","2017","Medium","S.Lagoon","8","8.3","2017.8.3",0.0331794134545013,0,0.026466298189661,0.561704768277928,0,0,0.000419316060292105,0,0,0.00576622018288823,0,0,0.0029658057617623,0.00743187144204142,0.00279498254244139,0.0169016963569826,0.00158779433134135,0,0.233940650669139,0,0,0.000133174680852153,0,0.0328734176219385,0.0736837465328069,0.000150843895423723,0
"39","2017","Medium","S.Lagoon","34","34.1","2017.34.1",0.0673855490905718,0,0,0.3579104745205,0,0,8.47188829226182e-05,0,0,0.0144896719016578,0,0,0.00105527685806776,0.0190674838579047,6.66405341017504e-05,0.0491380118603942,0.00154887812001131,0,0.442045676132739,0,0,0,0,0.00708559063337059,0.0401220276077582,0,0
"40","2017","Medium","S.Lagoon","34","34.2","2017.34.2",0.044222185345818,0,0,0.507085338904183,0,0,0.00205983932866013,0,0,0.0111984909792328,0,0,0.00287050954745303,0.0152662692550571,0,0.0188171047419024,0.00506918708076468,0,0.323101047169827,0,0,0,0,0.0579586736810667,0.0123513539660354,0,0
"41","2017","Medium","S.Lagoon","34","34.3","2017.34.3",0.0825211575283431,0,0,0.302945657584174,0,0,0.00100291988785679,0,0,0.0131960079155982,0,0,0.0011150779659665,0.00666984458209906,0.000923090090682067,0.0144792920329429,0.0029660268784264,0,0.51497458978539,0,0,0,0,0.0255172323671987,0.0336891033813214,0,0
"42","2017","Medium","S.Lagoon","35","35.1","2017.35.1",0.0595250614357421,0,0,0.433013772308789,0,0,0.00668702354033713,0,0,0.0309383065929385,0,0,0.00247371307740236,0.0413026514961857,0,0.0808481310177724,0.0171626263523288,0,0.0484012790857656,0,0,0,0,0.228462412831832,0.051185022260907,0,0
"43","2017","Medium","S.Lagoon","35","35.2","2017.35.2",0.095793838625774,0,0,0.506288114516166,0,0.00748900593244981,0.00165972698939913,0,0,0.0168963529972511,0,0,0.00175340513825896,0.058691421179955,0.00107954698746062,0.0679308970019995,0.0117943287498489,0,0.091853798136829,0,0,0,0,0.102280363461225,0.0364892002833826,0,0
"44","2017","Medium","S.Lagoon","35","35.3","2017.35.3",0.0673587608211018,0,0,0.377204950854524,0,0,0.000697032509009114,0,0,0.0143137124719665,0,0.000874163709327201,0.00236110393710318,0.0249448323127782,0,0.0594970335832886,0.00625542956158591,0,0.410952816582828,0,0,0.000496979182274688,0,0.0270854591211357,0.00795772535307726,0,0
"45","2017","Very Low","BOW","15","15.1","2017.15.1",0.201272433765785,0,0,0.381219419237943,0,0.0471825293209584,0.00101716611738069,0,0,0.00201105554949653,0,0,0,0.000194660666287607,0,0.0522482743810607,0.01128675205581,0,0.000525477427027748,0,0,0,0,0.30304223147825,0,0,0
"46","2017","Very Low","BOW","15","15.2","2017.15.2",0.0968694177740462,0,0.135675469918443,0.320136196004883,0,0.35533824882861,0.000967035534463538,0,0,0.00495962242210407,0,0,0,0.00319916635038768,0,0.0141601631832161,0.00946939598536401,0,0,0,0,0,0,0.0592252839984824,0,0,0
"47","2017","Very Low","BOW","15","15.3","2017.15.3",0.49721277110311,0,0.203669352090251,0.187347327174784,0,0.0295137317216668,0.000371734646937366,0.00058178034155979,0,0.00808519733268208,0,0.011122800447656,0.000265337318578654,0.0023473012470729,0,0.0156076696292356,0.0337241420286253,0,0.00971401985038024,0,0,0,0,0.000341308634658627,9.55264328012155e-05,0,0
"48","2017","Very Low","BOW","19","19.1","2017.19.1",0.139116373823052,0,0,0.726344866195205,0,0.109419366448097,0,0,0,0.00304807700418217,0,0,0,0,0,0.00045923593761764,0.00547759131687936,0,0.00155396693938617,0,0,0,0,0.0143786459662683,0.000201876369311918,0,0
"49","2017","Very Low","BOW","19","19.2","2017.19.2",0.187369855616074,0,0.332869898749686,0.318538514889505,0,0.0298164439031029,0,0,0,0.00315875068865848,0,0,0,0.00113561300959559,0,0.000771484353710565,0.00551848625626099,0,0.0115885844482931,0,0,0,0,0.109232368085114,0,0,0
"50","2017","Very Low","BOW","19","19.3","2017.19.3",0.140328755532661,0,0.0894493999887276,0.134887362560028,0,0.261761280143887,0.000623289441548015,0,0,0.00527792461218707,0,0.00399027578591674,0,0.000675094992968489,0,0.0138827018704738,0.0144559958340847,0,0.111412332305274,0,0,0,0,0.223255586932243,0,0,0
